Iteration n, Sampletime t (sec), Signal x[n] (real, img), Output y[n] (real, img), Actual_Output y(t) (real, img), Difference y(t)-y[n] (real, img)
n: 6367, t: 0.795875, x[n]:  (-0.587812,0.808998), y[n]:  (-0.587459,0.809178), y(t):  (-0.587490,0.809232), diff:  (-0.000031,0.000054)
n: 6368, t: 0.796000, x[n]:  (-0.809137,0.587620), y[n]:  (-0.808857,0.587900), y(t):  (-0.808903,0.587942), diff:  (-0.000046,0.000042)
n: 6369, t: 0.796125, x[n]:  (-0.951097,0.308891), y[n]:  (-0.950917,0.309244), y(t):  (-0.950974,0.309270), diff:  (-0.000057,0.000025)
n: 6370, t: 0.796250, x[n]: (-1.000000,-0.000182), y[n]:  (-0.999938,0.000210), y(t):  (-1.000000,0.000216), diff:  (-0.000062,0.000006)
n: 6371, t: 0.796375, x[n]: (-0.951023,-0.309121), y[n]: (-0.951085,-0.308730), y(t): (-0.951146,-0.308743), diff: (-0.000061,-0.000013)
n: 6372, t: 0.796500, x[n]: (-0.808923,-0.587914), y[n]: (-0.809103,-0.587561), y(t): (-0.809157,-0.587592), diff: (-0.000054,-0.000031)
n: 6373, t: 0.796625, x[n]: (-0.587715,-0.809068), y[n]: (-0.587995,-0.808788), y(t): (-0.588037,-0.808834), diff: (-0.000042,-0.000046)
n: 6374, t: 0.796750, x[n]: (-0.309003,-0.951061), y[n]: (-0.309356,-0.950881), y(t): (-0.309382,-0.950938), diff: (-0.000025,-0.000057)
n: 6375, t: 0.796875, x[n]:  (0.000186,-1.000000), y[n]: (-0.000205,-0.999938), y(t): (-0.000212,-1.000000), diff: (-0.000006,-0.000062)
n: 6376, t: 0.797000, x[n]:  (0.309125,-0.951021), y[n]:  (0.308734,-0.951083), y(t):  (0.308747,-0.951144), diff:  (0.000013,-0.000061)
n: 6377, t: 0.797125, x[n]:  (0.587918,-0.808921), y[n]:  (0.587565,-0.809101), y(t):  (0.587596,-0.809155), diff:  (0.000031,-0.000054)
n: 6378, t: 0.797250, x[n]:  (0.809071,-0.587711), y[n]:  (0.808791,-0.587991), y(t):  (0.808837,-0.588033), diff:  (0.000046,-0.000042)
n: 6379, t: 0.797375, x[n]:  (0.951100,-0.308883), y[n]:  (0.950920,-0.309236), y(t):  (0.950977,-0.309261), diff:  (0.000057,-0.000025)
n: 6380, t: 0.797500, x[n]:   (1.000000,0.000069), y[n]:  (0.999938,-0.000323), y(t):  (1.000000,-0.000329), diff:  (0.000062,-0.000007)
n: 6381, t: 0.797625, x[n]:   (0.950982,0.309246), y[n]:   (0.951044,0.308854), y(t):   (0.951105,0.308867), diff:   (0.000061,0.000013)
n: 6382, t: 0.797750, x[n]:   (0.808918,0.587921), y[n]:   (0.809098,0.587568), y(t):   (0.809152,0.587599), diff:   (0.000054,0.000031)
n: 6383, t: 0.797875, x[n]:   (0.587708,0.809073), y[n]:   (0.587988,0.808793), y(t):   (0.588030,0.808839), diff:   (0.000042,0.000046)
n: 6384, t: 0.798000, x[n]:   (0.308879,0.951101), y[n]:   (0.309232,0.950922), y(t):   (0.309257,0.950978), diff:   (0.000025,0.000057)
n: 6385, t: 0.798125, x[n]:  (-0.000073,1.000000), y[n]:   (0.000318,0.999938), y(t):   (0.000325,1.000000), diff:   (0.000007,0.000062)
n: 6386, t: 0.798250, x[n]:  (-0.309134,0.951019), y[n]:  (-0.308742,0.951080), y(t):  (-0.308755,0.951141), diff:  (-0.000013,0.000061)
n: 6387, t: 0.798375, x[n]:  (-0.587826,0.808987), y[n]:  (-0.587473,0.809167), y(t):  (-0.587504,0.809221), diff:  (-0.000031,0.000054)
n: 6388, t: 0.798500, x[n]:  (-0.809148,0.587605), y[n]:  (-0.808867,0.587886), y(t):  (-0.808914,0.587927), diff:  (-0.000046,0.000042)
n: 6389, t: 0.798625, x[n]:  (-0.951103,0.308874), y[n]:  (-0.950923,0.309227), y(t):  (-0.950980,0.309253), diff:  (-0.000057,0.000025)
n: 6390, t: 0.798750, x[n]: (-1.000000,-0.000200), y[n]:  (-0.999938,0.000192), y(t):  (-1.000000,0.000198), diff:  (-0.000062,0.000006)
n: 6391, t: 0.798875, x[n]: (-0.951017,-0.309138), y[n]: (-0.951079,-0.308747), y(t): (-0.951140,-0.308760), diff: (-0.000061,-0.000013)
n: 6392, t: 0.799000, x[n]: (-0.808985,-0.587830), y[n]: (-0.809165,-0.587477), y(t): (-0.809218,-0.587508), diff: (-0.000054,-0.000031)
n: 6393, t: 0.799125, x[n]: (-0.587701,-0.809079), y[n]: (-0.587981,-0.808798), y(t): (-0.588022,-0.808845), diff: (-0.000042,-0.000046)
n: 6394, t: 0.799250, x[n]: (-0.308870,-0.951104), y[n]: (-0.309223,-0.950924), y(t): (-0.309249,-0.950981), diff: (-0.000025,-0.000057)
n: 6395, t: 0.799375, x[n]:  (0.000204,-1.000000), y[n]: (-0.000187,-0.999938), y(t): (-0.000194,-1.000000), diff: (-0.000006,-0.000062)
n: 6396, t: 0.799500, x[n]:  (0.309142,-0.951016), y[n]:  (0.308751,-0.951078), y(t):  (0.308764,-0.951139), diff:  (0.000013,-0.000061)
n: 6397, t: 0.799625, x[n]:  (0.587932,-0.808910), y[n]:  (0.587579,-0.809090), y(t):  (0.587610,-0.809144), diff:  (0.000031,-0.000054)
n: 6398, t: 0.799750, x[n]:  (0.809081,-0.587697), y[n]:  (0.808801,-0.587977), y(t):  (0.808847,-0.588019), diff:  (0.000046,-0.000042)
n: 6399, t: 0.799875, x[n]:  (0.951068,-0.308982), y[n]:  (0.950888,-0.309335), y(t):  (0.950945,-0.309360), diff:  (0.000057,-0.000025)
n: 6400, t: 0.800000, x[n]:   (1.000000,0.000086), y[n]:  (0.999938,-0.000305), y(t):  (1.000000,-0.000311), diff:  (0.000062,-0.000006)
n: 6401, t: 0.800125, x[n]:   (0.951014,0.309147), y[n]:   (0.951076,0.308755), y(t):   (0.951137,0.308768), diff:   (0.000061,0.000013)
n: 6402, t: 0.800250, x[n]:   (0.808908,0.587936), y[n]:   (0.809088,0.587582), y(t):   (0.809142,0.587614), diff:   (0.000054,0.000031)
n: 6403, t: 0.800375, x[n]:   (0.587693,0.809084), y[n]:   (0.587973,0.808804), y(t):   (0.588015,0.808850), diff:   (0.000042,0.000046)
n: 6404, t: 0.800500, x[n]:   (0.308862,0.951107), y[n]:   (0.309215,0.950927), y(t):   (0.309240,0.950984), diff:   (0.000025,0.000057)
n: 6405, t: 0.800625, x[n]:  (-0.000091,1.000000), y[n]:   (0.000300,0.999938), y(t):   (0.000307,1.000000), diff:   (0.000007,0.000062)
n: 6406, t: 0.800750, x[n]:  (-0.309151,0.951013), y[n]:  (-0.308759,0.951075), y(t):  (-0.308772,0.951136), diff:  (-0.000013,0.000061)
n: 6407, t: 0.800875, x[n]:  (-0.587939,0.808905), y[n]:  (-0.587586,0.809085), y(t):  (-0.587617,0.809139), diff:  (-0.000031,0.000054)
n: 6408, t: 0.801000, x[n]:  (-0.809158,0.587591), y[n]:  (-0.808878,0.587871), y(t):  (-0.808924,0.587913), diff:  (-0.000046,0.000042)
n: 6409, t: 0.801125, x[n]:  (-0.951108,0.308857), y[n]:  (-0.950929,0.309210), y(t):  (-0.950985,0.309236), diff:  (-0.000057,0.000025)
n: 6410, t: 0.801250, x[n]: (-1.000000,-0.000095), y[n]:  (-0.999938,0.000296), y(t):  (-1.000000,0.000303), diff:  (-0.000062,0.000007)
n: 6411, t: 0.801375, x[n]: (-0.951012,-0.309155), y[n]: (-0.951074,-0.308764), y(t): (-0.951135,-0.308777), diff: (-0.000061,-0.000013)
n: 6412, t: 0.801500, x[n]: (-0.808974,-0.587844), y[n]: (-0.809154,-0.587491), y(t): (-0.809208,-0.587522), diff: (-0.000054,-0.000031)
n: 6413, t: 0.801625, x[n]: (-0.587686,-0.809089), y[n]: (-0.587966,-0.808809), y(t): (-0.588008,-0.808855), diff: (-0.000042,-0.000046)
n: 6414, t: 0.801750, x[n]: (-0.308853,-0.951110), y[n]: (-0.309206,-0.950930), y(t): (-0.309232,-0.950987), diff: (-0.000025,-0.000057)
n: 6415, t: 0.801875, x[n]:  (0.000222,-1.000000), y[n]: (-0.000169,-0.999938), y(t): (-0.000176,-1.000000), diff: (-0.000006,-0.000062)
n: 6416, t: 0.802000, x[n]:  (0.309159,-0.951010), y[n]:  (0.308768,-0.951072), y(t):  (0.308781,-0.951133), diff:  (0.000013,-0.000061)
n: 6417, t: 0.802125, x[n]:  (0.587848,-0.808972), y[n]:  (0.587495,-0.809151), y(t):  (0.587526,-0.809205), diff:  (0.000031,-0.000054)
n: 6418, t: 0.802250, x[n]:  (0.809092,-0.587683), y[n]:  (0.808811,-0.587963), y(t):  (0.808858,-0.588004), diff:  (0.000046,-0.000042)
n: 6419, t: 0.802375, x[n]:  (0.951073,-0.308965), y[n]:  (0.950893,-0.309318), y(t):  (0.950950,-0.309343), diff:  (0.000057,-0.000025)
n: 6420, t: 0.802500, x[n]:   (1.000000,0.000104), y[n]:  (0.999938,-0.000287), y(t):  (1.000000,-0.000294), diff:  (0.000062,-0.000006)
n: 6421, t: 0.802625, x[n]:   (0.951009,0.309163), y[n]:   (0.951071,0.308772), y(t):   (0.951132,0.308785), diff:   (0.000061,0.000013)
n: 6422, t: 0.802750, x[n]:   (0.808897,0.587950), y[n]:   (0.809077,0.587597), y(t):   (0.809131,0.587628), diff:   (0.000054,0.000031)
n: 6423, t: 0.802875, x[n]:   (0.587679,0.809094), y[n]:   (0.587959,0.808814), y(t):   (0.588001,0.808860), diff:   (0.000042,0.000046)
n: 6424, t: 0.803000, x[n]:   (0.308845,0.951112), y[n]:   (0.309198,0.950932), y(t):   (0.309223,0.950989), diff:   (0.000025,0.000057)
n: 6425, t: 0.803125, x[n]:  (-0.000109,1.000000), y[n]:   (0.000283,0.999938), y(t):   (0.000289,1.000000), diff:   (0.000007,0.000062)
n: 6426, t: 0.803250, x[n]:  (-0.309052,0.951045), y[n]:  (-0.308660,0.951107), y(t):  (-0.308673,0.951168), diff:  (-0.000013,0.000061)
n: 6427, t: 0.803375, x[n]:  (-0.587954,0.808895), y[n]:  (-0.587600,0.809075), y(t):  (-0.587632,0.809128), diff:  (-0.000031,0.000054)
n: 6428, t: 0.803500, x[n]:  (-0.809097,0.587675), y[n]:  (-0.808817,0.587955), y(t):  (-0.808863,0.587997), diff:  (-0.000046,0.000042)
n: 6429, t: 0.803625, x[n]:  (-0.951114,0.308841), y[n]:  (-0.950934,0.309194), y(t):  (-0.950991,0.309219), diff:  (-0.000057,0.000025)
n: 6430, t: 0.803750, x[n]: (-1.000000,-0.000113), y[n]:  (-0.999938,0.000278), y(t):  (-1.000000,0.000285), diff:  (-0.000062,0.000007)
n: 6431, t: 0.803875, x[n]: (-0.951006,-0.309172), y[n]: (-0.951068,-0.308781), y(t): (-0.951129,-0.308794), diff: (-0.000061,-0.000013)
n: 6432, t: 0.804000, x[n]: (-0.808964,-0.587858), y[n]: (-0.809144,-0.587506), y(t): (-0.809198,-0.587537), diff: (-0.000054,-0.000031)
n: 6433, t: 0.804125, x[n]: (-0.587771,-0.809028), y[n]: (-0.588051,-0.808748), y(t): (-0.588092,-0.808794), diff: (-0.000042,-0.000046)
n: 6434, t: 0.804250, x[n]: (-0.308836,-0.951115), y[n]: (-0.309189,-0.950935), y(t): (-0.309215,-0.950992), diff: (-0.000025,-0.000057)
n: 6435, t: 0.804375, x[n]:  (0.000118,-1.000000), y[n]: (-0.000274,-0.999938), y(t): (-0.000280,-1.000000), diff: (-0.000007,-0.000062)
n: 6436, t: 0.804500, x[n]:  (0.309176,-0.951005), y[n]:  (0.308785,-0.951067), y(t):  (0.308798,-0.951128), diff:  (0.000013,-0.000061)
n: 6437, t: 0.804625, x[n]:  (0.587862,-0.808961), y[n]:  (0.587509,-0.809141), y(t):  (0.587540,-0.809195), diff:  (0.000031,-0.000054)
n: 6438, t: 0.804750, x[n]:  (0.809102,-0.587668), y[n]:  (0.808822,-0.587948), y(t):  (0.808868,-0.587990), diff:  (0.000046,-0.000042)
n: 6439, t: 0.804875, x[n]:  (0.951079,-0.308948), y[n]:  (0.950899,-0.309301), y(t):  (0.950956,-0.309327), diff:  (0.000057,-0.000025)
n: 6440, t: 0.805000, x[n]:   (1.000000,0.000244), y[n]:  (0.999938,-0.000147), y(t):  (1.000000,-0.000154), diff:  (0.000062,-0.000006)
n: 6441, t: 0.805125, x[n]:   (0.951003,0.309180), y[n]:   (0.951065,0.308789), y(t):   (0.951126,0.308802), diff:   (0.000061,0.000013)
n: 6442, t: 0.805250, x[n]:   (0.808959,0.587866), y[n]:   (0.809138,0.587513), y(t):   (0.809192,0.587544), diff:   (0.000054,0.000031)
n: 6443, t: 0.805375, x[n]:   (0.587665,0.809105), y[n]:   (0.587945,0.808824), y(t):   (0.587986,0.808871), diff:   (0.000042,0.000046)
n: 6444, t: 0.805500, x[n]:   (0.308944,0.951080), y[n]:   (0.309297,0.950900), y(t):   (0.309322,0.950957), diff:   (0.000025,0.000057)
n: 6445, t: 0.805625, x[n]:  (-0.000127,1.000000), y[n]:   (0.000265,0.999938), y(t):   (0.000271,1.000000), diff:   (0.000006,0.000062)
n: 6446, t: 0.805750, x[n]:  (-0.309069,0.951040), y[n]:  (-0.308677,0.951102), y(t):  (-0.308690,0.951163), diff:  (-0.000013,0.000061)
n: 6447, t: 0.805875, x[n]:  (-0.587968,0.808884), y[n]:  (-0.587615,0.809064), y(t):  (-0.587646,0.809118), diff:  (-0.000031,0.000054)
n: 6448, t: 0.806000, x[n]:  (-0.809107,0.587661), y[n]:  (-0.808827,0.587941), y(t):  (-0.808873,0.587983), diff:  (-0.000046,0.000042)
n: 6449, t: 0.806125, x[n]:  (-0.951119,0.308824), y[n]:  (-0.950939,0.309177), y(t):  (-0.950996,0.309202), diff:  (-0.000057,0.000025)
n: 6450, t: 0.806250, x[n]: (-1.000000,-0.000131), y[n]:  (-0.999938,0.000260), y(t):  (-1.000000,0.000267), diff:  (-0.000062,0.000007)
n: 6451, t: 0.806375, x[n]: (-0.951038,-0.309073), y[n]: (-0.951100,-0.308682), y(t): (-0.951161,-0.308694), diff: (-0.000061,-0.000013)
n: 6452, t: 0.806500, x[n]: (-0.808953,-0.587873), y[n]: (-0.809133,-0.587520), y(t): (-0.809187,-0.587551), diff: (-0.000054,-0.000031)
n: 6453, t: 0.806625, x[n]: (-0.587756,-0.809038), y[n]: (-0.588036,-0.808758), y(t): (-0.588078,-0.808804), diff: (-0.000042,-0.000046)
n: 6454, t: 0.806750, x[n]: (-0.308819,-0.951121), y[n]: (-0.309173,-0.950941), y(t): (-0.309198,-0.950998), diff: (-0.000025,-0.000057)
n: 6455, t: 0.806875, x[n]:  (0.000135,-1.000000), y[n]: (-0.000256,-0.999938), y(t): (-0.000262,-1.000000), diff: (-0.000007,-0.000062)
n: 6456, t: 0.807000, x[n]:  (0.309193,-0.950999), y[n]:  (0.308802,-0.951061), y(t):  (0.308815,-0.951122), diff:  (0.000013,-0.000061)
n: 6457, t: 0.807125, x[n]:  (0.587877,-0.808951), y[n]:  (0.587524,-0.809130), y(t):  (0.587555,-0.809184), diff:  (0.000031,-0.000054)
n: 6458, t: 0.807250, x[n]:  (0.809041,-0.587753), y[n]:  (0.808761,-0.588033), y(t):  (0.808807,-0.588074), diff:  (0.000046,-0.000042)
n: 6459, t: 0.807375, x[n]:  (0.951084,-0.308931), y[n]:  (0.950904,-0.309284), y(t):  (0.950961,-0.309310), diff:  (0.000057,-0.000025)
n: 6460, t: 0.807500, x[n]:   (1.000000,0.000140), y[n]:  (0.999938,-0.000251), y(t):  (1.000000,-0.000258), diff:  (0.000062,-0.000006)
n: 6461, t: 0.807625, x[n]:   (0.950998,0.309197), y[n]:   (0.951060,0.308806), y(t):   (0.951121,0.308819), diff:   (0.000061,0.000013)
n: 6462, t: 0.807750, x[n]:   (0.808948,0.587880), y[n]:   (0.809128,0.587527), y(t):   (0.809182,0.587558), diff:   (0.000054,0.000031)
n: 6463, t: 0.807875, x[n]:   (0.587650,0.809115), y[n]:   (0.587930,0.808835), y(t):   (0.587972,0.808881), diff:   (0.000042,0.000046)
n: 6464, t: 0.808000, x[n]:   (0.308927,0.951086), y[n]:   (0.309280,0.950906), y(t):   (0.309305,0.950963), diff:   (0.000025,0.000057)
n: 6465, t: 0.808125, x[n]:  (-0.000144,1.000000), y[n]:   (0.000247,0.999938), y(t):   (0.000254,1.000000), diff:   (0.000006,0.000062)
n: 6466, t: 0.808250, x[n]:  (-0.309085,0.951034), y[n]:  (-0.308694,0.951096), y(t):  (-0.308707,0.951157), diff:  (-0.000013,0.000061)
n: 6467, t: 0.808375, x[n]:  (-0.587982,0.808874), y[n]:  (-0.587629,0.809054), y(t):  (-0.587661,0.809107), diff:  (-0.000031,0.000054)
n: 6468, t: 0.808500, x[n]:  (-0.809118,0.587647), y[n]:  (-0.808838,0.587927), y(t):  (-0.808884,0.587968), diff:  (-0.000046,0.000042)
n: 6469, t: 0.808625, x[n]:  (-0.951087,0.308923), y[n]:  (-0.950907,0.309276), y(t):  (-0.950964,0.309301), diff:  (-0.000057,0.000025)
n: 6470, t: 0.808750, x[n]: (-1.000000,-0.000149), y[n]:  (-0.999938,0.000243), y(t):  (-1.000000,0.000249), diff:  (-0.000062,0.000006)
n: 6471, t: 0.808875, x[n]: (-0.951033,-0.309090), y[n]: (-0.951095,-0.308698), y(t): (-0.951156,-0.308711), diff: (-0.000061,-0.000013)
n: 6472, t: 0.809000, x[n]: (-0.808943,-0.587887), y[n]: (-0.809123,-0.587534), y(t): (-0.809177,-0.587565), diff: (-0.000054,-0.000031)
n: 6473, t: 0.809125, x[n]: (-0.587643,-0.809120), y[n]: (-0.587923,-0.808840), y(t): (-0.587965,-0.808886), diff: (-0.000042,-0.000046)
n: 6474, t: 0.809250, x[n]: (-0.308802,-0.951126), y[n]: (-0.309155,-0.950946), y(t): (-0.309181,-0.951003), diff: (-0.000025,-0.000057)
n: 6475, t: 0.809375, x[n]:  (0.000153,-1.000000), y[n]: (-0.000238,-0.999938), y(t): (-0.000245,-1.000000), diff: (-0.000007,-0.000062)
n: 6476, t: 0.809500, x[n]:  (0.309094,-0.951032), y[n]:  (0.308703,-0.951093), y(t):  (0.308716,-0.951154), diff:  (0.000013,-0.000061)
n: 6477, t: 0.809625, x[n]:  (0.587891,-0.808940), y[n]:  (0.587538,-0.809120), y(t):  (0.587569,-0.809174), diff:  (0.000031,-0.000054)
n: 6478, t: 0.809750, x[n]:  (0.809051,-0.587738), y[n]:  (0.808771,-0.588018), y(t):  (0.808817,-0.588060), diff:  (0.000046,-0.000042)
n: 6479, t: 0.809875, x[n]:  (0.951090,-0.308914), y[n]:  (0.950910,-0.309267), y(t):  (0.950967,-0.309293), diff:  (0.000057,-0.000025)
n: 6480, t: 0.810000, x[n]:   (1.000000,0.000158), y[n]:  (0.999938,-0.000234), y(t):  (1.000000,-0.000240), diff:  (0.000062,-0.000006)
n: 6481, t: 0.810125, x[n]:   (0.950992,0.309214), y[n]:   (0.951054,0.308823), y(t):   (0.951115,0.308836), diff:   (0.000061,0.000013)
n: 6482, t: 0.810250, x[n]:   (0.808938,0.587895), y[n]:   (0.809117,0.587542), y(t):   (0.809171,0.587573), diff:   (0.000054,0.000031)
n: 6483, t: 0.810375, x[n]:   (0.587636,0.809126), y[n]:   (0.587916,0.808845), y(t):   (0.587958,0.808892), diff:   (0.000042,0.000046)
n: 6484, t: 0.810500, x[n]:   (0.308910,0.951091), y[n]:   (0.309263,0.950911), y(t):   (0.309288,0.950968), diff:   (0.000025,0.000057)
n: 6485, t: 0.810625, x[n]:  (-0.000040,1.000000), y[n]:   (0.000351,0.999938), y(t):   (0.000358,1.000000), diff:   (0.000007,0.000062)
n: 6486, t: 0.810750, x[n]:  (-0.309219,0.950991), y[n]:  (-0.308827,0.951053), y(t):  (-0.308840,0.951114), diff:  (-0.000013,0.000061)
n: 6487, t: 0.810875, x[n]:  (-0.587898,0.808935), y[n]:  (-0.587545,0.809115), y(t):  (-0.587576,0.809169), diff:  (-0.000031,0.000054)
n: 6488, t: 0.811000, x[n]:  (-0.809128,0.587632), y[n]:  (-0.808848,0.587912), y(t):  (-0.808894,0.587954), diff:  (-0.000046,0.000042)
n: 6489, t: 0.811125, x[n]:  (-0.951093,0.308906), y[n]:  (-0.950913,0.309259), y(t):  (-0.950970,0.309284), diff:  (-0.000057,0.000025)
n: 6490, t: 0.811250, x[n]: (-1.000000,-0.000167), y[n]:  (-0.999938,0.000225), y(t):  (-1.000000,0.000231), diff:  (-0.000062,0.000006)
n: 6491, t: 0.811375, x[n]: (-0.951027,-0.309107), y[n]: (-0.951089,-0.308715), y(t): (-0.951150,-0.308728), diff: (-0.000061,-0.000013)
n: 6492, t: 0.811500, x[n]: (-0.809004,-0.587803), y[n]: (-0.809184,-0.587450), y(t): (-0.809238,-0.587481), diff: (-0.000054,-0.000031)
n: 6493, t: 0.811625, x[n]: (-0.587628,-0.809131), y[n]: (-0.587909,-0.808850), y(t): (-0.587950,-0.808897), diff: (-0.000042,-0.000046)
n: 6494, t: 0.811750, x[n]: (-0.308902,-0.951094), y[n]: (-0.309254,-0.950914), y(t): (-0.309280,-0.950971), diff: (-0.000025,-0.000057)
n: 6495, t: 0.811875, x[n]:  (0.000171,-1.000000), y[n]: (-0.000220,-0.999938), y(t): (-0.000227,-1.000000), diff: (-0.000006,-0.000062)
n: 6496, t: 0.812000, x[n]:  (0.309111,-0.951026), y[n]:  (0.308720,-0.951088), y(t):  (0.308732,-0.951149), diff:  (0.000013,-0.000061)
n: 6497, t: 0.812125, x[n]:  (0.587905,-0.808930), y[n]:  (0.587552,-0.809110), y(t):  (0.587583,-0.809164), diff:  (0.000031,-0.000054)
n: 6498, t: 0.812250, x[n]:  (0.809062,-0.587724), y[n]:  (0.808782,-0.588004), y(t):  (0.808828,-0.588046), diff:  (0.000046,-0.000042)
n: 6499, t: 0.812375, x[n]:  (0.951058,-0.309013), y[n]:  (0.950878,-0.309366), y(t):  (0.950935,-0.309392), diff:  (0.000057,-0.000025)
n: 6500, t: 0.812500, x[n]:   (1.000000,0.000176), y[n]:  (0.999938,-0.000216), y(t):  (1.000000,-0.000222), diff:  (0.000062,-0.000006)
n: 6501, t: 0.812625, x[n]:   (0.950987,0.309231), y[n]:   (0.951049,0.308840), y(t):   (0.951110,0.308853), diff:   (0.000061,0.000013)
n: 6502, t: 0.812750, x[n]:   (0.808927,0.587909), y[n]:   (0.809107,0.587556), y(t):   (0.809161,0.587587), diff:   (0.000054,0.000031)
n: 6503, t: 0.812875, x[n]:   (0.587720,0.809064), y[n]:   (0.588000,0.808784), y(t):   (0.588042,0.808830), diff:   (0.000042,0.000046)
n: 6504, t: 0.813000, x[n]:   (0.308893,0.951097), y[n]:   (0.309246,0.950917), y(t):   (0.309271,0.950974), diff:   (0.000025,0.000057)
n: 6505, t: 0.813125, x[n]:  (-0.000058,1.000000), y[n]:   (0.000333,0.999938), y(t):   (0.000340,1.000000), diff:   (0.000007,0.000062)
n: 6506, t: 0.813250, x[n]:  (-0.309235,0.950985), y[n]:  (-0.308844,0.951047), y(t):  (-0.308857,0.951108), diff:  (-0.000013,0.000061)
n: 6507, t: 0.813375, x[n]:  (-0.587913,0.808924), y[n]:  (-0.587560,0.809104), y(t):  (-0.587591,0.809158), diff:  (-0.000031,0.000054)
n: 6508, t: 0.813500, x[n]:  (-0.809139,0.587618), y[n]:  (-0.808858,0.587898), y(t):  (-0.808905,0.587940), diff:  (-0.000046,0.000042)
n: 6509, t: 0.813625, x[n]:  (-0.951098,0.308889), y[n]:  (-0.950918,0.309242), y(t):  (-0.950975,0.309267), diff:  (-0.000057,0.000025)
n: 6510, t: 0.813750, x[n]: (-1.000000,-0.000062), y[n]:  (-0.999938,0.000329), y(t):  (-1.000000,0.000335), diff:  (-0.000062,0.000007)
n: 6511, t: 0.813875, x[n]: (-0.951022,-0.309124), y[n]: (-0.951084,-0.308732), y(t): (-0.951145,-0.308745), diff: (-0.000061,-0.000013)
n: 6512, t: 0.814000, x[n]: (-0.808994,-0.587817), y[n]: (-0.809173,-0.587464), y(t): (-0.809227,-0.587496), diff: (-0.000054,-0.000031)
n: 6513, t: 0.814125, x[n]: (-0.587614,-0.809141), y[n]: (-0.587894,-0.808861), y(t): (-0.587936,-0.808907), diff: (-0.000042,-0.000046)
n: 6514, t: 0.814250, x[n]: (-0.308885,-0.951100), y[n]: (-0.309238,-0.950920), y(t): (-0.309263,-0.950976), diff: (-0.000025,-0.000057)
n: 6515, t: 0.814375, x[n]:  (0.000189,-1.000000), y[n]: (-0.000202,-0.999938), y(t): (-0.000209,-1.000000), diff: (-0.000006,-0.000062)
n: 6516, t: 0.814500, x[n]:  (0.309128,-0.951020), y[n]:  (0.308737,-0.951082), y(t):  (0.308749,-0.951143), diff:  (0.000013,-0.000061)
n: 6517, t: 0.814625, x[n]:  (0.587821,-0.808991), y[n]:  (0.587468,-0.809171), y(t):  (0.587499,-0.809225), diff:  (0.000031,-0.000054)
n: 6518, t: 0.814750, x[n]:  (0.809072,-0.587709), y[n]:  (0.808792,-0.587989), y(t):  (0.808838,-0.588031), diff:  (0.000046,-0.000042)
n: 6519, t: 0.814875, x[n]:  (0.951101,-0.308880), y[n]:  (0.950921,-0.309233), y(t):  (0.950978,-0.309259), diff:  (0.000057,-0.000025)
n: 6520, t: 0.815000, x[n]:   (1.000000,0.000193), y[n]:  (0.999938,-0.000198), y(t):  (1.000000,-0.000205), diff:  (0.000062,-0.000006)
n: 6521, t: 0.815125, x[n]:   (0.950981,0.309248), y[n]:   (0.951043,0.308857), y(t):   (0.951104,0.308870), diff:   (0.000061,0.000013)
n: 6522, t: 0.815250, x[n]:   (0.808988,0.587825), y[n]:   (0.809168,0.587472), y(t):   (0.809222,0.587503), diff:   (0.000054,0.000031)
n: 6523, t: 0.815375, x[n]:   (0.587706,0.809075), y[n]:   (0.587986,0.808795), y(t):   (0.588028,0.808841), diff:   (0.000042,0.000046)
n: 6524, t: 0.815500, x[n]:   (0.308876,0.951102), y[n]:   (0.309229,0.950922), y(t):   (0.309255,0.950979), diff:   (0.000025,0.000057)
n: 6525, t: 0.815625, x[n]:   (0.000046,1.000000), y[n]:   (0.000437,0.999938), y(t):   (0.000444,1.000000), diff:   (0.000007,0.000062)
n: 6526, t: 0.815750, x[n]:  (-0.309252,0.950980), y[n]:  (-0.308861,0.951042), y(t):  (-0.308874,0.951103), diff:  (-0.000013,0.000061)
n: 6527, t: 0.815875, x[n]:  (-0.587828,0.808986), y[n]:  (-0.587475,0.809166), y(t):  (-0.587506,0.809220), diff:  (-0.000031,0.000054)
n: 6528, t: 0.816000, x[n]:  (-0.809077,0.587702), y[n]:  (-0.808797,0.587982), y(t):  (-0.808843,0.588024), diff:  (-0.000046,0.000042)
