Iteration n, Sampletime t (sec), Signal x[n] (real, img), Output y[n] (real, img), Actual_Output y(t) (real, img), Difference y(t)-y[n] (real, img)
n:  169, t: 0.021125, x[n]:   (0.760405,0.649449), y[n]:   (0.760467,0.649371), y(t):   (0.760470,0.649374), diff:   (0.000003,0.000002)
n:  170, t: 0.021250, x[n]:   (0.707106,0.707107), y[n]:   (0.707174,0.707034), y(t):   (0.707177,0.707037), diff:   (0.000003,0.000003)
n:  171, t: 0.021375, x[n]:   (0.649448,0.760406), y[n]:   (0.649521,0.760339), y(t):   (0.649523,0.760342), diff:   (0.000003,0.000003)
n:  172, t: 0.021500, x[n]:   (0.587785,0.809017), y[n]:   (0.587863,0.808956), y(t):   (0.587865,0.808959), diff:   (0.000002,0.000003)
n:  173, t: 0.021625, x[n]:   (0.522498,0.852641), y[n]:   (0.522581,0.852585), y(t):   (0.522583,0.852589), diff:   (0.000002,0.000003)
n:  174, t: 0.021750, x[n]:   (0.453990,0.891007), y[n]:   (0.454077,0.890958), y(t):   (0.454078,0.890962), diff:   (0.000002,0.000003)
n:  175, t: 0.021875, x[n]:   (0.382683,0.923880), y[n]:   (0.382773,0.923838), y(t):   (0.382775,0.923842), diff:   (0.000002,0.000004)
n:  176, t: 0.022000, x[n]:   (0.309015,0.951057), y[n]:   (0.309109,0.951023), y(t):   (0.309110,0.951026), diff:   (0.000001,0.000004)
n:  177, t: 0.022125, x[n]:   (0.233445,0.972370), y[n]:   (0.233541,0.972343), y(t):   (0.233542,0.972347), diff:   (0.000001,0.000004)
n:  178, t: 0.022250, x[n]:   (0.156434,0.987688), y[n]:   (0.156531,0.987669), y(t):   (0.156532,0.987673), diff:   (0.000001,0.000004)
n:  179, t: 0.022375, x[n]:   (0.078458,0.996917), y[n]:   (0.078557,0.996906), y(t):   (0.078557,0.996910), diff:   (0.000000,0.000004)
n:  180, t: 0.022500, x[n]:  (-0.000001,1.000000), y[n]:   (0.000098,0.999996), y(t):   (0.000098,1.000000), diff:   (0.000000,0.000004)
n:  181, t: 0.022625, x[n]:  (-0.078460,0.996917), y[n]:  (-0.078361,0.996921), y(t):  (-0.078361,0.996925), diff:  (-0.000000,0.000004)
n:  182, t: 0.022750, x[n]:  (-0.156436,0.987688), y[n]:  (-0.156337,0.987700), y(t):  (-0.156337,0.987704), diff:  (-0.000001,0.000004)
n:  183, t: 0.022875, x[n]:  (-0.233446,0.972370), y[n]:  (-0.233349,0.972389), y(t):  (-0.233350,0.972393), diff:  (-0.000001,0.000004)
n:  184, t: 0.023000, x[n]:  (-0.309018,0.951056), y[n]:  (-0.308922,0.951083), y(t):  (-0.308923,0.951087), diff:  (-0.000001,0.000004)
n:  185, t: 0.023125, x[n]:  (-0.382684,0.923879), y[n]:  (-0.382590,0.923914), y(t):  (-0.382592,0.923918), diff:  (-0.000001,0.000004)
n:  186, t: 0.023250, x[n]:  (-0.453991,0.891006), y[n]:  (-0.453900,0.891048), y(t):  (-0.453902,0.891052), diff:  (-0.000002,0.000004)
n:  187, t: 0.023375, x[n]:  (-0.522500,0.852640), y[n]:  (-0.522413,0.852688), y(t):  (-0.522415,0.852692), diff:  (-0.000002,0.000003)
n:  188, t: 0.023500, x[n]:  (-0.587786,0.809016), y[n]:  (-0.587704,0.809072), y(t):  (-0.587706,0.809075), diff:  (-0.000002,0.000003)
n:  189, t: 0.023625, x[n]:  (-0.649449,0.760405), y[n]:  (-0.649371,0.760467), y(t):  (-0.649373,0.760470), diff:  (-0.000002,0.000003)
n:  190, t: 0.023750, x[n]:  (-0.707108,0.707106), y[n]:  (-0.707035,0.707173), y(t):  (-0.707037,0.707176), diff:  (-0.000003,0.000003)
n:  191, t: 0.023875, x[n]:  (-0.760407,0.649447), y[n]:  (-0.760339,0.649520), y(t):  (-0.760342,0.649523), diff:  (-0.000003,0.000003)
n:  192, t: 0.024000, x[n]:  (-0.809017,0.587785), y[n]:  (-0.808956,0.587863), y(t):  (-0.808959,0.587865), diff:  (-0.000003,0.000002)
n:  193, t: 0.024125, x[n]:  (-0.852640,0.522498), y[n]:  (-0.852585,0.522581), y(t):  (-0.852588,0.522583), diff:  (-0.000003,0.000002)
n:  194, t: 0.024250, x[n]:  (-0.891007,0.453990), y[n]:  (-0.890958,0.454077), y(t):  (-0.890962,0.454079), diff:  (-0.000003,0.000002)
n:  195, t: 0.024375, x[n]:  (-0.923880,0.382683), y[n]:  (-0.923838,0.382773), y(t):  (-0.923842,0.382775), diff:  (-0.000004,0.000002)
n:  196, t: 0.024500, x[n]:  (-0.951057,0.309016), y[n]:  (-0.951023,0.309109), y(t):  (-0.951026,0.309110), diff:  (-0.000004,0.000001)
n:  197, t: 0.024625, x[n]:  (-0.972370,0.233444), y[n]:  (-0.972343,0.233540), y(t):  (-0.972347,0.233541), diff:  (-0.000004,0.000001)
n:  198, t: 0.024750, x[n]:  (-0.987689,0.156433), y[n]:  (-0.987669,0.156530), y(t):  (-0.987673,0.156531), diff:  (-0.000004,0.000001)
n:  199, t: 0.024875, x[n]:  (-0.996917,0.078458), y[n]:  (-0.996906,0.078556), y(t):  (-0.996910,0.078557), diff:  (-0.000004,0.000000)
n:  200, t: 0.025000, x[n]: (-1.000000,-0.000001), y[n]:  (-0.999996,0.000099), y(t):  (-1.000000,0.000099), diff:  (-0.000004,0.000000)
n:  201, t: 0.025125, x[n]: (-0.996917,-0.078460), y[n]: (-0.996921,-0.078360), y(t): (-0.996925,-0.078361), diff: (-0.000004,-0.000000)
n:  202, t: 0.025250, x[n]: (-0.987688,-0.156435), y[n]: (-0.987700,-0.156336), y(t): (-0.987704,-0.156337), diff: (-0.000004,-0.000001)
n:  203, t: 0.025375, x[n]: (-0.972370,-0.233446), y[n]: (-0.972389,-0.233349), y(t): (-0.972393,-0.233349), diff: (-0.000004,-0.000001)
n:  204, t: 0.025500, x[n]: (-0.951056,-0.309018), y[n]: (-0.951083,-0.308922), y(t): (-0.951087,-0.308923), diff: (-0.000004,-0.000001)
n:  205, t: 0.025625, x[n]: (-0.923879,-0.382685), y[n]: (-0.923913,-0.382592), y(t): (-0.923917,-0.382593), diff: (-0.000004,-0.000001)
n:  206, t: 0.025750, x[n]: (-0.891006,-0.453991), y[n]: (-0.891048,-0.453901), y(t): (-0.891051,-0.453903), diff: (-0.000004,-0.000002)
n:  207, t: 0.025875, x[n]: (-0.852639,-0.522500), y[n]: (-0.852688,-0.522413), y(t): (-0.852691,-0.522415), diff: (-0.000003,-0.000002)
n:  208, t: 0.026000, x[n]: (-0.809016,-0.587786), y[n]: (-0.809072,-0.587703), y(t): (-0.809075,-0.587706), diff: (-0.000003,-0.000002)
n:  209, t: 0.026125, x[n]: (-0.760406,-0.649448), y[n]: (-0.760468,-0.649370), y(t): (-0.760471,-0.649372), diff: (-0.000003,-0.000002)
n:  210, t: 0.026250, x[n]: (-0.707106,-0.707107), y[n]: (-0.707174,-0.707034), y(t): (-0.707176,-0.707037), diff: (-0.000003,-0.000003)
n:  211, t: 0.026375, x[n]: (-0.649447,-0.760407), y[n]: (-0.649520,-0.760340), y(t): (-0.649522,-0.760343), diff: (-0.000003,-0.000003)
n:  212, t: 0.026500, x[n]: (-0.587784,-0.809018), y[n]: (-0.587863,-0.808956), y(t): (-0.587865,-0.808959), diff: (-0.000002,-0.000003)
n:  213, t: 0.026625, x[n]: (-0.522497,-0.852641), y[n]: (-0.522579,-0.852586), y(t): (-0.522582,-0.852589), diff: (-0.000002,-0.000003)
n:  214, t: 0.026750, x[n]: (-0.453990,-0.891007), y[n]: (-0.454076,-0.890958), y(t): (-0.454078,-0.890962), diff: (-0.000002,-0.000003)
n:  215, t: 0.026875, x[n]: (-0.382683,-0.923880), y[n]: (-0.382774,-0.923838), y(t): (-0.382775,-0.923842), diff: (-0.000002,-0.000004)
n:  216, t: 0.027000, x[n]: (-0.309016,-0.951057), y[n]: (-0.309109,-0.951023), y(t): (-0.309110,-0.951026), diff: (-0.000001,-0.000004)
n:  217, t: 0.027125, x[n]: (-0.233445,-0.972370), y[n]: (-0.233541,-0.972343), y(t): (-0.233542,-0.972347), diff: (-0.000001,-0.000004)
n:  218, t: 0.027250, x[n]: (-0.156433,-0.987689), y[n]: (-0.156531,-0.987669), y(t): (-0.156531,-0.987673), diff: (-0.000001,-0.000004)
n:  219, t: 0.027375, x[n]: (-0.078459,-0.996917), y[n]: (-0.078558,-0.996906), y(t): (-0.078558,-0.996910), diff: (-0.000000,-0.000004)
n:  220, t: 0.027500, x[n]:  (0.000001,-1.000000), y[n]: (-0.000098,-0.999996), y(t): (-0.000098,-1.000000), diff: (-0.000000,-0.000004)
n:  221, t: 0.027625, x[n]:  (0.078461,-0.996917), y[n]:  (0.078362,-0.996921), y(t):  (0.078362,-0.996925), diff:  (0.000000,-0.000004)
n:  222, t: 0.027750, x[n]:  (0.156436,-0.987688), y[n]:  (0.156337,-0.987700), y(t):  (0.156338,-0.987704), diff:  (0.000001,-0.000004)
n:  223, t: 0.027875, x[n]:  (0.233446,-0.972370), y[n]:  (0.233348,-0.972389), y(t):  (0.233349,-0.972393), diff:  (0.000001,-0.000004)
n:  224, t: 0.028000, x[n]:  (0.309018,-0.951056), y[n]:  (0.308923,-0.951083), y(t):  (0.308924,-0.951087), diff:  (0.000001,-0.000004)
n:  225, t: 0.028125, x[n]:  (0.382684,-0.923879), y[n]:  (0.382591,-0.923914), y(t):  (0.382592,-0.923917), diff:  (0.000001,-0.000004)
n:  226, t: 0.028250, x[n]:  (0.453992,-0.891006), y[n]:  (0.453902,-0.891047), y(t):  (0.453903,-0.891051), diff:  (0.000002,-0.000004)
n:  227, t: 0.028375, x[n]:  (0.522499,-0.852640), y[n]:  (0.522412,-0.852688), y(t):  (0.522414,-0.852692), diff:  (0.000002,-0.000003)
n:  228, t: 0.028500, x[n]:  (0.587786,-0.809016), y[n]:  (0.587704,-0.809071), y(t):  (0.587706,-0.809075), diff:  (0.000002,-0.000003)
n:  229, t: 0.028625, x[n]:  (0.649450,-0.760404), y[n]:  (0.649372,-0.760466), y(t):  (0.649374,-0.760469), diff:  (0.000002,-0.000003)
n:  230, t: 0.028750, x[n]:  (0.707107,-0.707107), y[n]:  (0.707034,-0.707174), y(t):  (0.707036,-0.707177), diff:  (0.000003,-0.000003)
n:  231, t: 0.028875, x[n]:  (0.760406,-0.649448), y[n]:  (0.760339,-0.649521), y(t):  (0.760342,-0.649523), diff:  (0.000003,-0.000003)
n:  232, t: 0.029000, x[n]:  (0.809018,-0.587784), y[n]:  (0.808957,-0.587862), y(t):  (0.808960,-0.587864), diff:  (0.000003,-0.000002)
n:  233, t: 0.029125, x[n]:  (0.852641,-0.522498), y[n]:  (0.852585,-0.522581), y(t):  (0.852589,-0.522583), diff:  (0.000003,-0.000002)
n:  234, t: 0.029250, x[n]:  (0.891007,-0.453989), y[n]:  (0.890959,-0.454076), y(t):  (0.890962,-0.454078), diff:  (0.000003,-0.000002)
n:  235, t: 0.029375, x[n]:  (0.923880,-0.382683), y[n]:  (0.923838,-0.382773), y(t):  (0.923842,-0.382775), diff:  (0.000004,-0.000002)
n:  236, t: 0.029500, x[n]:  (0.951057,-0.309015), y[n]:  (0.951023,-0.309109), y(t):  (0.951026,-0.309110), diff:  (0.000004,-0.000001)
n:  237, t: 0.029625, x[n]:  (0.972370,-0.233444), y[n]:  (0.972343,-0.233540), y(t):  (0.972347,-0.233541), diff:  (0.000004,-0.000001)
n:  238, t: 0.029750, x[n]:  (0.987688,-0.156434), y[n]:  (0.987669,-0.156532), y(t):  (0.987673,-0.156533), diff:  (0.000004,-0.000001)
n:  239, t: 0.029875, x[n]:  (0.996917,-0.078458), y[n]:  (0.996906,-0.078557), y(t):  (0.996910,-0.078557), diff:  (0.000004,-0.000000)
n:  240, t: 0.030000, x[n]:   (1.000000,0.000002), y[n]:  (0.999996,-0.000097), y(t):  (1.000000,-0.000098), diff:  (0.000004,-0.000000)
n:  241, t: 0.030125, x[n]:   (0.996917,0.078460), y[n]:   (0.996921,0.078361), y(t):   (0.996925,0.078361), diff:   (0.000004,0.000000)
n:  242, t: 0.030250, x[n]:   (0.987688,0.156436), y[n]:   (0.987700,0.156338), y(t):   (0.987704,0.156338), diff:   (0.000004,0.000001)
n:  243, t: 0.030375, x[n]:   (0.972370,0.233446), y[n]:   (0.972389,0.233349), y(t):   (0.972393,0.233350), diff:   (0.000004,0.000001)
n:  244, t: 0.030500, x[n]:   (0.951056,0.309019), y[n]:   (0.951083,0.308923), y(t):   (0.951087,0.308924), diff:   (0.000004,0.000001)
n:  245, t: 0.030625, x[n]:   (0.923879,0.382684), y[n]:   (0.923914,0.382591), y(t):   (0.923917,0.382593), diff:   (0.000004,0.000001)
n:  246, t: 0.030750, x[n]:   (0.891006,0.453991), y[n]:   (0.891048,0.453900), y(t):   (0.891052,0.453902), diff:   (0.000004,0.000002)
n:  247, t: 0.030875, x[n]:   (0.852639,0.522500), y[n]:   (0.852688,0.522413), y(t):   (0.852691,0.522415), diff:   (0.000003,0.000002)
n:  248, t: 0.031000, x[n]:   (0.809017,0.587785), y[n]:   (0.809072,0.587703), y(t):   (0.809075,0.587705), diff:   (0.000003,0.000002)
n:  249, t: 0.031125, x[n]:   (0.760405,0.649449), y[n]:   (0.760467,0.649371), y(t):   (0.760470,0.649373), diff:   (0.000003,0.000002)
n:  250, t: 0.031250, x[n]:   (0.707107,0.707107), y[n]:   (0.707174,0.707034), y(t):   (0.707177,0.707037), diff:   (0.000003,0.000003)
n:  251, t: 0.031375, x[n]:   (0.649447,0.760407), y[n]:   (0.649520,0.760339), y(t):   (0.649523,0.760342), diff:   (0.000003,0.000003)
n:  252, t: 0.031500, x[n]:   (0.587785,0.809017), y[n]:   (0.587863,0.808956), y(t):   (0.587865,0.808959), diff:   (0.000002,0.000003)
n:  253, t: 0.031625, x[n]:   (0.522497,0.852641), y[n]:   (0.522580,0.852586), y(t):   (0.522582,0.852589), diff:   (0.000002,0.000003)
n:  254, t: 0.031750, x[n]:   (0.453990,0.891007), y[n]:   (0.454077,0.890958), y(t):   (0.454079,0.890962), diff:   (0.000002,0.000003)
n:  255, t: 0.031875, x[n]:   (0.382682,0.923880), y[n]:   (0.382772,0.923838), y(t):   (0.382774,0.923842), diff:   (0.000002,0.000004)
n:  256, t: 0.032000, x[n]:   (0.309016,0.951057), y[n]:   (0.309110,0.951022), y(t):   (0.309111,0.951026), diff:   (0.000001,0.000004)
n:  257, t: 0.032125, x[n]:   (0.233446,0.972370), y[n]:   (0.233541,0.972343), y(t):   (0.233542,0.972347), diff:   (0.000001,0.000004)
n:  258, t: 0.032250, x[n]:   (0.156432,0.987689), y[n]:   (0.156530,0.987669), y(t):   (0.156530,0.987673), diff:   (0.000001,0.000004)
n:  259, t: 0.032375, x[n]:   (0.078459,0.996917), y[n]:   (0.078558,0.996906), y(t):   (0.078559,0.996909), diff:   (0.000000,0.000004)
n:  260, t: 0.032500, x[n]:  (-0.000003,1.000000), y[n]:   (0.000097,0.999996), y(t):   (0.000097,1.000000), diff:   (0.000000,0.000004)
n:  261, t: 0.032625, x[n]:  (-0.078461,0.996917), y[n]:  (-0.078361,0.996921), y(t):  (-0.078362,0.996925), diff:  (-0.000000,0.000004)
n:  262, t: 0.032750, x[n]:  (-0.156437,0.987688), y[n]:  (-0.156338,0.987700), y(t):  (-0.156339,0.987704), diff:  (-0.000001,0.000004)
n:  263, t: 0.032875, x[n]:  (-0.233447,0.972369), y[n]:  (-0.233350,0.972389), y(t):  (-0.233350,0.972393), diff:  (-0.000001,0.000004)
n:  264, t: 0.033000, x[n]:  (-0.309018,0.951056), y[n]:  (-0.308922,0.951083), y(t):  (-0.308923,0.951087), diff:  (-0.000001,0.000004)
n:  265, t: 0.033125, x[n]:  (-0.382685,0.923879), y[n]:  (-0.382592,0.923913), y(t):  (-0.382593,0.923917), diff:  (-0.000001,0.000004)
n:  266, t: 0.033250, x[n]:  (-0.453991,0.891006), y[n]:  (-0.453901,0.891048), y(t):  (-0.453903,0.891051), diff:  (-0.000002,0.000004)
n:  267, t: 0.033375, x[n]:  (-0.522500,0.852639), y[n]:  (-0.522413,0.852688), y(t):  (-0.522415,0.852691), diff:  (-0.000002,0.000003)
n:  268, t: 0.033500, x[n]:  (-0.587786,0.809016), y[n]:  (-0.587703,0.809072), y(t):  (-0.587706,0.809075), diff:  (-0.000002,0.000003)
n:  269, t: 0.033625, x[n]:  (-0.649450,0.760405), y[n]:  (-0.649371,0.760466), y(t):  (-0.649374,0.760469), diff:  (-0.000002,0.000003)
n:  270, t: 0.033750, x[n]:  (-0.707107,0.707106), y[n]:  (-0.707034,0.707174), y(t):  (-0.707037,0.707176), diff:  (-0.000003,0.000003)
n:  271, t: 0.033875, x[n]:  (-0.760407,0.649447), y[n]:  (-0.760340,0.649520), y(t):  (-0.760343,0.649522), diff:  (-0.000003,0.000003)
n:  272, t: 0.034000, x[n]:  (-0.809018,0.587784), y[n]:  (-0.808956,0.587863), y(t):  (-0.808959,0.587865), diff:  (-0.000003,0.000002)
n:  273, t: 0.034125, x[n]:  (-0.852640,0.522498), y[n]:  (-0.852585,0.522581), y(t):  (-0.852588,0.522583), diff:  (-0.000003,0.000002)
n:  274, t: 0.034250, x[n]:  (-0.891007,0.453989), y[n]:  (-0.890958,0.454076), y(t):  (-0.890962,0.454078), diff:  (-0.000003,0.000002)
n:  275, t: 0.034375, x[n]:  (-0.923880,0.382683), y[n]:  (-0.923838,0.382774), y(t):  (-0.923842,0.382775), diff:  (-0.000004,0.000002)
n:  276, t: 0.034500, x[n]:  (-0.951057,0.309014), y[n]:  (-0.951023,0.309107), y(t):  (-0.951027,0.309109), diff:  (-0.000004,0.000001)
n:  277, t: 0.034625, x[n]:  (-0.972370,0.233445), y[n]:  (-0.972343,0.233541), y(t):  (-0.972347,0.233542), diff:  (-0.000004,0.000001)
n:  278, t: 0.034750, x[n]:  (-0.987689,0.156431), y[n]:  (-0.987669,0.156529), y(t):  (-0.987673,0.156530), diff:  (-0.000004,0.000001)
n:  279, t: 0.034875, x[n]:  (-0.996917,0.078457), y[n]:  (-0.996906,0.078556), y(t):  (-0.996910,0.078556), diff:  (-0.000004,0.000000)
n:  280, t: 0.035000, x[n]: (-1.000000,-0.000001), y[n]:  (-0.999996,0.000098), y(t):  (-1.000000,0.000098), diff:  (-0.000004,0.000000)
n:  281, t: 0.035125, x[n]: (-0.996917,-0.078461), y[n]: (-0.996921,-0.078362), y(t): (-0.996925,-0.078362), diff: (-0.000004,-0.000000)
n:  282, t: 0.035250, x[n]: (-0.987688,-0.156436), y[n]: (-0.987700,-0.156337), y(t): (-0.987704,-0.156338), diff: (-0.000004,-0.000001)
n:  283, t: 0.035375, x[n]: (-0.972369,-0.233448), y[n]: (-0.972389,-0.233350), y(t): (-0.972393,-0.233351), diff: (-0.000004,-0.000001)
n:  284, t: 0.035500, x[n]: (-0.951056,-0.309018), y[n]: (-0.951083,-0.308923), y(t): (-0.951087,-0.308924), diff: (-0.000004,-0.000001)
n:  285, t: 0.035625, x[n]: (-0.923879,-0.382686), y[n]: (-0.923913,-0.382592), y(t): (-0.923917,-0.382594), diff: (-0.000004,-0.000001)
n:  286, t: 0.035750, x[n]: (-0.891006,-0.453992), y[n]: (-0.891047,-0.453902), y(t): (-0.891051,-0.453903), diff: (-0.000004,-0.000002)
n:  287, t: 0.035875, x[n]: (-0.852640,-0.522499), y[n]: (-0.852688,-0.522412), y(t): (-0.852692,-0.522414), diff: (-0.000003,-0.000002)
n:  288, t: 0.036000, x[n]: (-0.809016,-0.587787), y[n]: (-0.809071,-0.587704), y(t): (-0.809075,-0.587706), diff: (-0.000003,-0.000002)
n:  289, t: 0.036125, x[n]: (-0.760406,-0.649449), y[n]: (-0.760467,-0.649370), y(t): (-0.760470,-0.649373), diff: (-0.000003,-0.000002)
n:  290, t: 0.036250, x[n]: (-0.707106,-0.707108), y[n]: (-0.707173,-0.707035), y(t): (-0.707176,-0.707038), diff: (-0.000003,-0.000003)
n:  291, t: 0.036375, x[n]: (-0.649448,-0.760406), y[n]: (-0.649521,-0.760339), y(t): (-0.649523,-0.760342), diff: (-0.000003,-0.000003)
n:  292, t: 0.036500, x[n]: (-0.587784,-0.809018), y[n]: (-0.587862,-0.808957), y(t): (-0.587864,-0.808960), diff: (-0.000002,-0.000003)
n:  293, t: 0.036625, x[n]: (-0.522498,-0.852641), y[n]: (-0.522581,-0.852585), y(t): (-0.522583,-0.852589), diff: (-0.000002,-0.000003)
n:  294, t: 0.036750, x[n]: (-0.453991,-0.891006), y[n]: (-0.454077,-0.890958), y(t): (-0.454079,-0.890961), diff: (-0.000002,-0.000003)
n:  295, t: 0.036875, x[n]: (-0.382683,-0.923880), y[n]: (-0.382773,-0.923838), y(t): (-0.382775,-0.923842), diff: (-0.000002,-0.000004)
n:  296, t: 0.037000, x[n]: (-0.309017,-0.951056), y[n]: (-0.309110,-0.951022), y(t): (-0.309112,-0.951026), diff: (-0.000001,-0.000004)
n:  297, t: 0.037125, x[n]: (-0.233443,-0.972371), y[n]: (-0.233538,-0.972344), y(t): (-0.233539,-0.972347), diff: (-0.000001,-0.000004)
n:  298, t: 0.037250, x[n]: (-0.156433,-0.987689), y[n]: (-0.156530,-0.987669), y(t): (-0.156531,-0.987673), diff: (-0.000001,-0.000004)
n:  299, t: 0.037375, x[n]: (-0.078456,-0.996918), y[n]: (-0.078555,-0.996906), y(t): (-0.078555,-0.996910), diff: (-0.000000,-0.000004)
n:  300, t: 0.037500, x[n]:  (0.000002,-1.000000), y[n]: (-0.000097,-0.999996), y(t): (-0.000098,-1.000000), diff: (-0.000000,-0.000004)
n:  301, t: 0.037625, x[n]:  (0.078462,-0.996917), y[n]:  (0.078363,-0.996921), y(t):  (0.078363,-0.996925), diff:  (0.000000,-0.000004)
n:  302, t: 0.037750, x[n]:  (0.156436,-0.987688), y[n]:  (0.156338,-0.987700), y(t):  (0.156338,-0.987704), diff:  (0.000001,-0.000004)
n:  303, t: 0.037875, x[n]:  (0.233446,-0.972370), y[n]:  (0.233349,-0.972389), y(t):  (0.233350,-0.972393), diff:  (0.000001,-0.000004)
n:  304, t: 0.038000, x[n]:  (0.309019,-0.951056), y[n]:  (0.308923,-0.951083), y(t):  (0.308924,-0.951087), diff:  (0.000001,-0.000004)
n:  305, t: 0.038125, x[n]:  (0.382685,-0.923879), y[n]:  (0.382591,-0.923914), y(t):  (0.382593,-0.923917), diff:  (0.000001,-0.000004)
n:  306, t: 0.038250, x[n]:  (0.453992,-0.891006), y[n]:  (0.453902,-0.891047), y(t):  (0.453904,-0.891051), diff:  (0.000002,-0.000004)
n:  307, t: 0.038375, x[n]:  (0.522500,-0.852639), y[n]:  (0.522413,-0.852688), y(t):  (0.522415,-0.852691), diff:  (0.000002,-0.000003)
n:  308, t: 0.038500, x[n]:  (0.587787,-0.809016), y[n]:  (0.587704,-0.809071), y(t):  (0.587707,-0.809074), diff:  (0.000002,-0.000003)
n:  309, t: 0.038625, x[n]:  (0.649449,-0.760405), y[n]:  (0.649371,-0.760467), y(t):  (0.649373,-0.760470), diff:  (0.000002,-0.000003)
n:  310, t: 0.038750, x[n]:  (0.707107,-0.707107), y[n]:  (0.707034,-0.707174), y(t):  (0.707037,-0.707177), diff:  (0.000003,-0.000003)
n:  311, t: 0.038875, x[n]:  (0.760407,-0.649447), y[n]:  (0.760339,-0.649520), y(t):  (0.760342,-0.649523), diff:  (0.000003,-0.000003)
n:  312, t: 0.039000, x[n]:  (0.809017,-0.587785), y[n]:  (0.808956,-0.587863), y(t):  (0.808959,-0.587865), diff:  (0.000003,-0.000002)
n:  313, t: 0.039125, x[n]:  (0.852641,-0.522497), y[n]:  (0.852586,-0.522580), y(t):  (0.852589,-0.522582), diff:  (0.000003,-0.000002)
n:  314, t: 0.039250, x[n]:  (0.891007,-0.453990), y[n]:  (0.890958,-0.454077), y(t):  (0.890962,-0.454079), diff:  (0.000003,-0.000002)
n:  315, t: 0.039375, x[n]:  (0.923881,-0.382680), y[n]:  (0.923839,-0.382771), y(t):  (0.923843,-0.382772), diff:  (0.000004,-0.000002)
n:  316, t: 0.039500, x[n]:  (0.951057,-0.309015), y[n]:  (0.951023,-0.309108), y(t):  (0.951026,-0.309109), diff:  (0.000004,-0.000001)
n:  317, t: 0.039625, x[n]:  (0.972370,-0.233446), y[n]:  (0.972343,-0.233541), y(t):  (0.972347,-0.233542), diff:  (0.000004,-0.000001)
n:  318, t: 0.039750, x[n]:  (0.987689,-0.156432), y[n]:  (0.987669,-0.156530), y(t):  (0.987673,-0.156530), diff:  (0.000004,-0.000001)
n:  319, t: 0.039875, x[n]:  (0.996917,-0.078457), y[n]:  (0.996906,-0.078556), y(t):  (0.996910,-0.078557), diff:  (0.000004,-0.000000)
n:  320, t: 0.040000, x[n]:   (1.000000,0.000003), y[n]:  (0.999996,-0.000097), y(t):  (1.000000,-0.000097), diff:  (0.000004,-0.000000)
n:  321, t: 0.040125, x[n]:   (0.996917,0.078461), y[n]:   (0.996921,0.078361), y(t):   (0.996925,0.078362), diff:   (0.000004,0.000000)
n:  322, t: 0.040250, x[n]:   (0.987688,0.156437), y[n]:   (0.987700,0.156338), y(t):   (0.987704,0.156339), diff:   (0.000004,0.000001)
n:  323, t: 0.040375, x[n]:   (0.972369,0.233447), y[n]:   (0.972389,0.233350), y(t):   (0.972393,0.233350), diff:   (0.000004,0.000001)
n:  324, t: 0.040500, x[n]:   (0.951056,0.309018), y[n]:   (0.951083,0.308922), y(t):   (0.951087,0.308923), diff:   (0.000004,0.000001)
n:  325, t: 0.040625, x[n]:   (0.923879,0.382685), y[n]:   (0.923913,0.382592), y(t):   (0.923917,0.382593), diff:   (0.000004,0.000001)
n:  326, t: 0.040750, x[n]:   (0.891006,0.453991), y[n]:   (0.891048,0.453901), y(t):   (0.891051,0.453903), diff:   (0.000004,0.000002)
n:  327, t: 0.040875, x[n]:   (0.852639,0.522500), y[n]:   (0.852688,0.522413), y(t):   (0.852691,0.522415), diff:   (0.000003,0.000002)
